"","GOID","TERM"
"1912","GO:0043408","regulation of MAPK cascade"
"1913","GO:0043408","regulation of MAPK cascade"
"1914","GO:0043408","regulation of MAPK cascade"
"1915","GO:0043408","regulation of MAPK cascade"
"1916","GO:0043408","regulation of MAPK cascade"
"1917","GO:0043408","regulation of MAPK cascade"
"1918","GO:0043408","regulation of MAPK cascade"
"1919","GO:0043408","regulation of MAPK cascade"
"1920","GO:0043408","regulation of MAPK cascade"
"1921","GO:0043408","regulation of MAPK cascade"
"1922","GO:0043408","regulation of MAPK cascade"
"1923","GO:0043408","regulation of MAPK cascade"
"1924","GO:0043408","regulation of MAPK cascade"
"1925","GO:0043408","regulation of MAPK cascade"
"1926","GO:0043408","regulation of MAPK cascade"
"1927","GO:0043408","regulation of MAPK cascade"
"1928","GO:0043408","regulation of MAPK cascade"
"1929","GO:0043408","regulation of MAPK cascade"
"1930","GO:0043408","regulation of MAPK cascade"
"1931","GO:0043408","regulation of MAPK cascade"
"1932","GO:0043408","regulation of MAPK cascade"
"1933","GO:0043408","regulation of MAPK cascade"
"1934","GO:0043408","regulation of MAPK cascade"
"1935","GO:0043408","regulation of MAPK cascade"
"1936","GO:0043408","regulation of MAPK cascade"
"1937","GO:0043408","regulation of MAPK cascade"
"1938","GO:0043408","regulation of MAPK cascade"
"1939","GO:0043408","regulation of MAPK cascade"
"1940","GO:0043408","regulation of MAPK cascade"
"1941","GO:0043408","regulation of MAPK cascade"
"1942","GO:0043408","regulation of MAPK cascade"
"1943","GO:0043408","regulation of MAPK cascade"
"1944","GO:0043408","regulation of MAPK cascade"
"1945","GO:0043408","regulation of MAPK cascade"
"1946","GO:0043408","regulation of MAPK cascade"
"1947","GO:0043408","regulation of MAPK cascade"
"1948","GO:0043408","regulation of MAPK cascade"
"1949","GO:0043408","regulation of MAPK cascade"
"1950","GO:0043408","regulation of MAPK cascade"
"1951","GO:0043408","regulation of MAPK cascade"
"1952","GO:0043408","regulation of MAPK cascade"
"1953","GO:0043408","regulation of MAPK cascade"
"1954","GO:0043408","regulation of MAPK cascade"
"1955","GO:0043408","regulation of MAPK cascade"
"1956","GO:0043408","regulation of MAPK cascade"
"1957","GO:0043408","regulation of MAPK cascade"
"1958","GO:0043408","regulation of MAPK cascade"
"1959","GO:0043408","regulation of MAPK cascade"
"1960","GO:0043408","regulation of MAPK cascade"
"1961","GO:0043408","regulation of MAPK cascade"
"1962","GO:0043408","regulation of MAPK cascade"
"1963","GO:0043408","regulation of MAPK cascade"
"1964","GO:0043408","regulation of MAPK cascade"
"1965","GO:0043408","regulation of MAPK cascade"
"1966","GO:0043408","regulation of MAPK cascade"
"1967","GO:0043408","regulation of MAPK cascade"
"1968","GO:0043408","regulation of MAPK cascade"
"1969","GO:0043408","regulation of MAPK cascade"
"1970","GO:0043408","regulation of MAPK cascade"
"1971","GO:0043408","regulation of MAPK cascade"
"1972","GO:0043408","regulation of MAPK cascade"
"1973","GO:0043408","regulation of MAPK cascade"
"1974","GO:0043408","regulation of MAPK cascade"
"1975","GO:0043408","regulation of MAPK cascade"
"1976","GO:0043408","regulation of MAPK cascade"
"1977","GO:0043408","regulation of MAPK cascade"
"1978","GO:0043408","regulation of MAPK cascade"
"1979","GO:0043408","regulation of MAPK cascade"
"1980","GO:0043408","regulation of MAPK cascade"
"1981","GO:0043408","regulation of MAPK cascade"
"1982","GO:0043408","regulation of MAPK cascade"
"1983","GO:0043408","regulation of MAPK cascade"
"1984","GO:0043408","regulation of MAPK cascade"
"1985","GO:0043408","regulation of MAPK cascade"
"1986","GO:0043408","regulation of MAPK cascade"
"1987","GO:0043408","regulation of MAPK cascade"
"1988","GO:0043408","regulation of MAPK cascade"
"1989","GO:0043408","regulation of MAPK cascade"
"1990","GO:0043408","regulation of MAPK cascade"
"1991","GO:0043408","regulation of MAPK cascade"
"1992","GO:0043408","regulation of MAPK cascade"
"1993","GO:0043408","regulation of MAPK cascade"
"1994","GO:0043408","regulation of MAPK cascade"
"1995","GO:0043408","regulation of MAPK cascade"
"1996","GO:0043408","regulation of MAPK cascade"
"1997","GO:0043408","regulation of MAPK cascade"
"1998","GO:0043408","regulation of MAPK cascade"
"1999","GO:0043408","regulation of MAPK cascade"
"2000","GO:0043408","regulation of MAPK cascade"
"2001","GO:0043408","regulation of MAPK cascade"
"2002","GO:0043408","regulation of MAPK cascade"
"2003","GO:0043408","regulation of MAPK cascade"
"2004","GO:0043408","regulation of MAPK cascade"
"2005","GO:0043408","regulation of MAPK cascade"
"2006","GO:0043408","regulation of MAPK cascade"
"2007","GO:0043408","regulation of MAPK cascade"
"2008","GO:0043408","regulation of MAPK cascade"
"2009","GO:0043408","regulation of MAPK cascade"
"2010","GO:0043408","regulation of MAPK cascade"
"2011","GO:0043408","regulation of MAPK cascade"
"2012","GO:0043408","regulation of MAPK cascade"
"2013","GO:0043408","regulation of MAPK cascade"
"2014","GO:0043408","regulation of MAPK cascade"
"2015","GO:0043408","regulation of MAPK cascade"
"2016","GO:0043408","regulation of MAPK cascade"
"2017","GO:0043408","regulation of MAPK cascade"
"2018","GO:0043408","regulation of MAPK cascade"
"2019","GO:0043408","regulation of MAPK cascade"
"2020","GO:0043408","regulation of MAPK cascade"
"2021","GO:0043408","regulation of MAPK cascade"
"2022","GO:0043408","regulation of MAPK cascade"
"2023","GO:0043408","regulation of MAPK cascade"
"2024","GO:0043408","regulation of MAPK cascade"
"2025","GO:0043408","regulation of MAPK cascade"
"2026","GO:0043408","regulation of MAPK cascade"
"2027","GO:0043408","regulation of MAPK cascade"
"2028","GO:0043408","regulation of MAPK cascade"
"2029","GO:0043408","regulation of MAPK cascade"
"2030","GO:0043408","regulation of MAPK cascade"
"2031","GO:0043408","regulation of MAPK cascade"
"2032","GO:0043408","regulation of MAPK cascade"
"2033","GO:0043408","regulation of MAPK cascade"
"2034","GO:0043408","regulation of MAPK cascade"
"2035","GO:0043408","regulation of MAPK cascade"
"2036","GO:0043408","regulation of MAPK cascade"
"2037","GO:0043408","regulation of MAPK cascade"
"2038","GO:0043408","regulation of MAPK cascade"
"2039","GO:0043408","regulation of MAPK cascade"
"2040","GO:0043408","regulation of MAPK cascade"
"2041","GO:0043408","regulation of MAPK cascade"
"2042","GO:0043408","regulation of MAPK cascade"
"2043","GO:0043408","regulation of MAPK cascade"
"2044","GO:0043408","regulation of MAPK cascade"
"2045","GO:0043408","regulation of MAPK cascade"
"2046","GO:0043408","regulation of MAPK cascade"
"2047","GO:0043408","regulation of MAPK cascade"
"2048","GO:0043408","regulation of MAPK cascade"
"2049","GO:0043408","regulation of MAPK cascade"
"2050","GO:0043408","regulation of MAPK cascade"
"2051","GO:0043408","regulation of MAPK cascade"
"2052","GO:0043408","regulation of MAPK cascade"
"2053","GO:0043408","regulation of MAPK cascade"
"2054","GO:0043408","regulation of MAPK cascade"
"2055","GO:0043408","regulation of MAPK cascade"
"2056","GO:0043408","regulation of MAPK cascade"
"2057","GO:0043408","regulation of MAPK cascade"
"2058","GO:0043408","regulation of MAPK cascade"
"2059","GO:0043408","regulation of MAPK cascade"
"2060","GO:0043408","regulation of MAPK cascade"
"2061","GO:0043408","regulation of MAPK cascade"
"2062","GO:0043408","regulation of MAPK cascade"
"2063","GO:0043408","regulation of MAPK cascade"
"2064","GO:0043408","regulation of MAPK cascade"
"2065","GO:0043408","regulation of MAPK cascade"
"2066","GO:0043408","regulation of MAPK cascade"
"2067","GO:0043408","regulation of MAPK cascade"
"2068","GO:0043408","regulation of MAPK cascade"
"2069","GO:0043408","regulation of MAPK cascade"
"2070","GO:0043408","regulation of MAPK cascade"
"2071","GO:0043408","regulation of MAPK cascade"
"2072","GO:0043408","regulation of MAPK cascade"
"2073","GO:0043408","regulation of MAPK cascade"
"2074","GO:0043408","regulation of MAPK cascade"
"2075","GO:0043408","regulation of MAPK cascade"
"2076","GO:0043408","regulation of MAPK cascade"
"2077","GO:0043408","regulation of MAPK cascade"
"2078","GO:0043408","regulation of MAPK cascade"
"2079","GO:0043408","regulation of MAPK cascade"
"2080","GO:0043408","regulation of MAPK cascade"
"2081","GO:0043408","regulation of MAPK cascade"
"2082","GO:0043408","regulation of MAPK cascade"
"2083","GO:0043408","regulation of MAPK cascade"
"2084","GO:0043408","regulation of MAPK cascade"
"2085","GO:0043408","regulation of MAPK cascade"
"2086","GO:0043408","regulation of MAPK cascade"
"2087","GO:0043408","regulation of MAPK cascade"
"2088","GO:0043408","regulation of MAPK cascade"
"2089","GO:0043408","regulation of MAPK cascade"
"2090","GO:0043408","regulation of MAPK cascade"
"2091","GO:0043408","regulation of MAPK cascade"
"2092","GO:0043408","regulation of MAPK cascade"
"2093","GO:0043408","regulation of MAPK cascade"
"2094","GO:0043408","regulation of MAPK cascade"
"2095","GO:0043408","regulation of MAPK cascade"
"2096","GO:0043408","regulation of MAPK cascade"
"2097","GO:0043408","regulation of MAPK cascade"
"2098","GO:0043408","regulation of MAPK cascade"
"2099","GO:0043408","regulation of MAPK cascade"
"2100","GO:0043408","regulation of MAPK cascade"
"2101","GO:0043408","regulation of MAPK cascade"
"2102","GO:0043408","regulation of MAPK cascade"
"2103","GO:0043408","regulation of MAPK cascade"
"2104","GO:0043408","regulation of MAPK cascade"
"2105","GO:0043408","regulation of MAPK cascade"
"2106","GO:0043408","regulation of MAPK cascade"
"2107","GO:0043408","regulation of MAPK cascade"
"2108","GO:0043408","regulation of MAPK cascade"
"2109","GO:0043408","regulation of MAPK cascade"
"2110","GO:0043408","regulation of MAPK cascade"
"2111","GO:0043408","regulation of MAPK cascade"
"2112","GO:0043408","regulation of MAPK cascade"
"2113","GO:0043408","regulation of MAPK cascade"
"2114","GO:0043408","regulation of MAPK cascade"
"2115","GO:0043408","regulation of MAPK cascade"
"2116","GO:0043408","regulation of MAPK cascade"
"2117","GO:0043408","regulation of MAPK cascade"
"2118","GO:0043408","regulation of MAPK cascade"
"2119","GO:0043408","regulation of MAPK cascade"
"2120","GO:0043408","regulation of MAPK cascade"
"2121","GO:0043408","regulation of MAPK cascade"
"2122","GO:0043408","regulation of MAPK cascade"
"2123","GO:0043408","regulation of MAPK cascade"
"2124","GO:0043408","regulation of MAPK cascade"
"2125","GO:0043408","regulation of MAPK cascade"
"2126","GO:0043408","regulation of MAPK cascade"
"2127","GO:0043408","regulation of MAPK cascade"
"2128","GO:0043408","regulation of MAPK cascade"
"2129","GO:0043408","regulation of MAPK cascade"
"2130","GO:0043408","regulation of MAPK cascade"
"2131","GO:0043408","regulation of MAPK cascade"
"2132","GO:0043408","regulation of MAPK cascade"
"2133","GO:0043408","regulation of MAPK cascade"
"2134","GO:0043408","regulation of MAPK cascade"
"2135","GO:0043408","regulation of MAPK cascade"
"2136","GO:0043408","regulation of MAPK cascade"
"2137","GO:0043408","regulation of MAPK cascade"
"2138","GO:0043408","regulation of MAPK cascade"
"2139","GO:0043408","regulation of MAPK cascade"
"2140","GO:0043408","regulation of MAPK cascade"
"2141","GO:0043408","regulation of MAPK cascade"
"2142","GO:0043408","regulation of MAPK cascade"
"2143","GO:0043408","regulation of MAPK cascade"
"2144","GO:0043408","regulation of MAPK cascade"
"2145","GO:0048017","inositol lipid-mediated signaling"
"2146","GO:0048017","inositol lipid-mediated signaling"
"2147","GO:0048017","inositol lipid-mediated signaling"
"2148","GO:0048017","inositol lipid-mediated signaling"
"2149","GO:0048017","inositol lipid-mediated signaling"
"2150","GO:0048017","inositol lipid-mediated signaling"
"2151","GO:0048017","inositol lipid-mediated signaling"
"2152","GO:0048017","inositol lipid-mediated signaling"
"2153","GO:0048017","inositol lipid-mediated signaling"
"2154","GO:0048017","inositol lipid-mediated signaling"
"2155","GO:0048017","inositol lipid-mediated signaling"
"2156","GO:0048017","inositol lipid-mediated signaling"
"2157","GO:0048017","inositol lipid-mediated signaling"
"2158","GO:0048017","inositol lipid-mediated signaling"
"2159","GO:0048017","inositol lipid-mediated signaling"
"2160","GO:0048017","inositol lipid-mediated signaling"
"2161","GO:0048017","inositol lipid-mediated signaling"
"2162","GO:0048017","inositol lipid-mediated signaling"
"2163","GO:0048017","inositol lipid-mediated signaling"
"2164","GO:0048017","inositol lipid-mediated signaling"
"2165","GO:0048017","inositol lipid-mediated signaling"
"2166","GO:0048017","inositol lipid-mediated signaling"
"2167","GO:0048017","inositol lipid-mediated signaling"
"2168","GO:0048017","inositol lipid-mediated signaling"
"2169","GO:0048017","inositol lipid-mediated signaling"
"2170","GO:0048017","inositol lipid-mediated signaling"
"2171","GO:0048017","inositol lipid-mediated signaling"
"2172","GO:0048017","inositol lipid-mediated signaling"
"2173","GO:0048017","inositol lipid-mediated signaling"
"2174","GO:0048017","inositol lipid-mediated signaling"
"2175","GO:0048017","inositol lipid-mediated signaling"
"2176","GO:0048017","inositol lipid-mediated signaling"
"2177","GO:0048017","inositol lipid-mediated signaling"
"2178","GO:0048017","inositol lipid-mediated signaling"
"2179","GO:0048017","inositol lipid-mediated signaling"
"2180","GO:0048017","inositol lipid-mediated signaling"
"2181","GO:0048017","inositol lipid-mediated signaling"
"2182","GO:0048017","inositol lipid-mediated signaling"
"2183","GO:0048017","inositol lipid-mediated signaling"
"2184","GO:0048017","inositol lipid-mediated signaling"
"2185","GO:0048017","inositol lipid-mediated signaling"
"2186","GO:0048017","inositol lipid-mediated signaling"
"2187","GO:0048017","inositol lipid-mediated signaling"
"2188","GO:0048017","inositol lipid-mediated signaling"
"2189","GO:0048017","inositol lipid-mediated signaling"
"2190","GO:0048017","inositol lipid-mediated signaling"
"2191","GO:0048017","inositol lipid-mediated signaling"
"2192","GO:0048017","inositol lipid-mediated signaling"
"2193","GO:0048017","inositol lipid-mediated signaling"
"2194","GO:0048017","inositol lipid-mediated signaling"
"2195","GO:0048017","inositol lipid-mediated signaling"
"2196","GO:0048017","inositol lipid-mediated signaling"
"2197","GO:0048017","inositol lipid-mediated signaling"
"2198","GO:0048017","inositol lipid-mediated signaling"
"2199","GO:0048017","inositol lipid-mediated signaling"
"2200","GO:0048017","inositol lipid-mediated signaling"
"2201","GO:0048017","inositol lipid-mediated signaling"
"2202","GO:0048017","inositol lipid-mediated signaling"
"2203","GO:0048017","inositol lipid-mediated signaling"
"2204","GO:0048017","inositol lipid-mediated signaling"
"2205","GO:0048017","inositol lipid-mediated signaling"
"2206","GO:0048017","inositol lipid-mediated signaling"
"2207","GO:0048017","inositol lipid-mediated signaling"
"2208","GO:0048017","inositol lipid-mediated signaling"
"2209","GO:0048017","inositol lipid-mediated signaling"
"2210","GO:0048017","inositol lipid-mediated signaling"
"2211","GO:0048017","inositol lipid-mediated signaling"
"2212","GO:0048017","inositol lipid-mediated signaling"
"2213","GO:0048017","inositol lipid-mediated signaling"
"2214","GO:0048017","inositol lipid-mediated signaling"
"2215","GO:0048017","inositol lipid-mediated signaling"
"2216","GO:0048017","inositol lipid-mediated signaling"
"2217","GO:0048017","inositol lipid-mediated signaling"
"2218","GO:0048017","inositol lipid-mediated signaling"
"2219","GO:0048017","inositol lipid-mediated signaling"
"2220","GO:0048017","inositol lipid-mediated signaling"
"2221","GO:0048017","inositol lipid-mediated signaling"
"2222","GO:0048017","inositol lipid-mediated signaling"
"2223","GO:0048017","inositol lipid-mediated signaling"
"2224","GO:0048017","inositol lipid-mediated signaling"
"2225","GO:0048017","inositol lipid-mediated signaling"
"2226","GO:0048017","inositol lipid-mediated signaling"
"2227","GO:0048017","inositol lipid-mediated signaling"
"2228","GO:0048017","inositol lipid-mediated signaling"
"2229","GO:0048017","inositol lipid-mediated signaling"
"2230","GO:0048017","inositol lipid-mediated signaling"
"2231","GO:0048017","inositol lipid-mediated signaling"
"2232","GO:0048017","inositol lipid-mediated signaling"
"2233","GO:0048017","inositol lipid-mediated signaling"
"2234","GO:0048017","inositol lipid-mediated signaling"
"2235","GO:0048017","inositol lipid-mediated signaling"
"2236","GO:0048017","inositol lipid-mediated signaling"
"2237","GO:0048017","inositol lipid-mediated signaling"
"2238","GO:0048017","inositol lipid-mediated signaling"
"2239","GO:0048017","inositol lipid-mediated signaling"
"2240","GO:0048017","inositol lipid-mediated signaling"
"2241","GO:0048017","inositol lipid-mediated signaling"
"2242","GO:0048017","inositol lipid-mediated signaling"
"2243","GO:0048017","inositol lipid-mediated signaling"
"2244","GO:0048017","inositol lipid-mediated signaling"
"2245","GO:0048017","inositol lipid-mediated signaling"
"2246","GO:0048017","inositol lipid-mediated signaling"
"2247","GO:0048017","inositol lipid-mediated signaling"
"2248","GO:0048017","inositol lipid-mediated signaling"
"2249","GO:0048017","inositol lipid-mediated signaling"
"2250","GO:0048017","inositol lipid-mediated signaling"
"2251","GO:0048017","inositol lipid-mediated signaling"
"2252","GO:0048017","inositol lipid-mediated signaling"
"2253","GO:0048017","inositol lipid-mediated signaling"
"2254","GO:0048017","inositol lipid-mediated signaling"
"2255","GO:0048017","inositol lipid-mediated signaling"
"2256","GO:0048017","inositol lipid-mediated signaling"
"2257","GO:0048017","inositol lipid-mediated signaling"
"2258","GO:0048017","inositol lipid-mediated signaling"
"2259","GO:0048017","inositol lipid-mediated signaling"
"2260","GO:0048017","inositol lipid-mediated signaling"
"2261","GO:0048017","inositol lipid-mediated signaling"
"2262","GO:0048017","inositol lipid-mediated signaling"
"2263","GO:0048017","inositol lipid-mediated signaling"
"2264","GO:0048017","inositol lipid-mediated signaling"
"2265","GO:0048017","inositol lipid-mediated signaling"
"2266","GO:0048017","inositol lipid-mediated signaling"
"2267","GO:0048017","inositol lipid-mediated signaling"
"2268","GO:0048017","inositol lipid-mediated signaling"
"2269","GO:0048017","inositol lipid-mediated signaling"
"2270","GO:0048017","inositol lipid-mediated signaling"
"2271","GO:0048017","inositol lipid-mediated signaling"
"2272","GO:0048017","inositol lipid-mediated signaling"
"2273","GO:0048017","inositol lipid-mediated signaling"
"2274","GO:0048017","inositol lipid-mediated signaling"
"2275","GO:0048017","inositol lipid-mediated signaling"
"2276","GO:0048017","inositol lipid-mediated signaling"
"2277","GO:0048017","inositol lipid-mediated signaling"
"2278","GO:0048017","inositol lipid-mediated signaling"
"2279","GO:0048017","inositol lipid-mediated signaling"
"2280","GO:0048017","inositol lipid-mediated signaling"
"2281","GO:0048017","inositol lipid-mediated signaling"
"2282","GO:0048017","inositol lipid-mediated signaling"
"2283","GO:0048017","inositol lipid-mediated signaling"
"2284","GO:0048017","inositol lipid-mediated signaling"
"2285","GO:0048017","inositol lipid-mediated signaling"
"2286","GO:0048017","inositol lipid-mediated signaling"
"2287","GO:0048017","inositol lipid-mediated signaling"
"2288","GO:0048017","inositol lipid-mediated signaling"
"2289","GO:0048017","inositol lipid-mediated signaling"
"2290","GO:0048017","inositol lipid-mediated signaling"
"2291","GO:0048017","inositol lipid-mediated signaling"
"2292","GO:0048017","inositol lipid-mediated signaling"
"2293","GO:0048017","inositol lipid-mediated signaling"
"2294","GO:0048017","inositol lipid-mediated signaling"
"2295","GO:0048017","inositol lipid-mediated signaling"
"2296","GO:0048017","inositol lipid-mediated signaling"
"2297","GO:0048017","inositol lipid-mediated signaling"
"2298","GO:0048017","inositol lipid-mediated signaling"
"2299","GO:0048017","inositol lipid-mediated signaling"
"2300","GO:0048017","inositol lipid-mediated signaling"
"2301","GO:0048017","inositol lipid-mediated signaling"
"2302","GO:0048017","inositol lipid-mediated signaling"
"2303","GO:0048017","inositol lipid-mediated signaling"
"2304","GO:0048017","inositol lipid-mediated signaling"
"2305","GO:0048017","inositol lipid-mediated signaling"
"2306","GO:0048017","inositol lipid-mediated signaling"
"2307","GO:0048017","inositol lipid-mediated signaling"
"2308","GO:0048017","inositol lipid-mediated signaling"
"2309","GO:0048017","inositol lipid-mediated signaling"
"2310","GO:0048017","inositol lipid-mediated signaling"
"2311","GO:0048017","inositol lipid-mediated signaling"
"2312","GO:0048017","inositol lipid-mediated signaling"
"2313","GO:0048017","inositol lipid-mediated signaling"
"2314","GO:0048017","inositol lipid-mediated signaling"
"2315","GO:0048017","inositol lipid-mediated signaling"
"2316","GO:0048017","inositol lipid-mediated signaling"
"2317","GO:0048017","inositol lipid-mediated signaling"
"2318","GO:0048017","inositol lipid-mediated signaling"
"2319","GO:0048017","inositol lipid-mediated signaling"
"2320","GO:0048017","inositol lipid-mediated signaling"
"2321","GO:0048017","inositol lipid-mediated signaling"
"2322","GO:0048017","inositol lipid-mediated signaling"
"2323","GO:0048017","inositol lipid-mediated signaling"
"2324","GO:0048017","inositol lipid-mediated signaling"
"2325","GO:0051168","nuclear export"
"2326","GO:0051168","nuclear export"
"2327","GO:0051168","nuclear export"
"2328","GO:0051168","nuclear export"
"2329","GO:0051168","nuclear export"
"2330","GO:0051168","nuclear export"
"2331","GO:0051168","nuclear export"
"2332","GO:0051168","nuclear export"
"2333","GO:0051168","nuclear export"
"2334","GO:0051168","nuclear export"
"2335","GO:0051168","nuclear export"
"2336","GO:0051168","nuclear export"
"2337","GO:0051168","nuclear export"
"2338","GO:0051168","nuclear export"
"2339","GO:0051168","nuclear export"
"2340","GO:0051168","nuclear export"
"2341","GO:0051168","nuclear export"
"2342","GO:0051168","nuclear export"
"2343","GO:0051168","nuclear export"
"2344","GO:0051168","nuclear export"
"2345","GO:0051168","nuclear export"
"2346","GO:0051168","nuclear export"
"2347","GO:0051168","nuclear export"
"2348","GO:0051168","nuclear export"
"2349","GO:0051168","nuclear export"
"2350","GO:0051168","nuclear export"
"2351","GO:0051168","nuclear export"
"2352","GO:0051168","nuclear export"
"2353","GO:0051168","nuclear export"
"2354","GO:0051168","nuclear export"
"2355","GO:0051168","nuclear export"
"2356","GO:0051168","nuclear export"
"2357","GO:0051168","nuclear export"
"2358","GO:0051168","nuclear export"
"2359","GO:0051168","nuclear export"
"2360","GO:0051168","nuclear export"
"2361","GO:0051168","nuclear export"
"2362","GO:0051168","nuclear export"
"2363","GO:0051168","nuclear export"
"2364","GO:0051168","nuclear export"
"2365","GO:0051168","nuclear export"
"2366","GO:0051168","nuclear export"
"2367","GO:0051168","nuclear export"
"2368","GO:0051168","nuclear export"
"2369","GO:0051168","nuclear export"
"2370","GO:0051168","nuclear export"
"2371","GO:0051168","nuclear export"
"2372","GO:0051168","nuclear export"
"2373","GO:0051168","nuclear export"
"2374","GO:0051168","nuclear export"
"2375","GO:0051168","nuclear export"
"2376","GO:0051168","nuclear export"
"2377","GO:0051168","nuclear export"
"2378","GO:0051168","nuclear export"
"2379","GO:0051168","nuclear export"
"2380","GO:0051168","nuclear export"
"2381","GO:0051168","nuclear export"
"2382","GO:0051168","nuclear export"
"2383","GO:0051168","nuclear export"
"2384","GO:0051168","nuclear export"
"2385","GO:0051168","nuclear export"
"2386","GO:0051168","nuclear export"
"2387","GO:0051168","nuclear export"
"2388","GO:0051168","nuclear export"
"2389","GO:0051168","nuclear export"
"2390","GO:0051168","nuclear export"
"2391","GO:0051168","nuclear export"
"2392","GO:0051168","nuclear export"
"2393","GO:0051168","nuclear export"
"2394","GO:0051168","nuclear export"
"2395","GO:0051168","nuclear export"
"2396","GO:0051168","nuclear export"
"2397","GO:0051168","nuclear export"
"2398","GO:0051168","nuclear export"
"2399","GO:0051168","nuclear export"
"2400","GO:0051168","nuclear export"
"2401","GO:0051168","nuclear export"
"2402","GO:0051168","nuclear export"
"2403","GO:0051168","nuclear export"
"2404","GO:0051168","nuclear export"
"2405","GO:0051168","nuclear export"
"2406","GO:0051168","nuclear export"
"2407","GO:0051168","nuclear export"
"2408","GO:0051168","nuclear export"
"2409","GO:0051168","nuclear export"
"2410","GO:0051168","nuclear export"
"2411","GO:0051168","nuclear export"
"2412","GO:0051168","nuclear export"
"2413","GO:0051168","nuclear export"
"2414","GO:0051168","nuclear export"
"2415","GO:0051168","nuclear export"
"2416","GO:0051168","nuclear export"
"2417","GO:0051168","nuclear export"
"2418","GO:0051168","nuclear export"
"2419","GO:0051168","nuclear export"
"2420","GO:0051168","nuclear export"
"2421","GO:0051168","nuclear export"
"2422","GO:0051168","nuclear export"
"2423","GO:0051168","nuclear export"
"2424","GO:0051168","nuclear export"
"2425","GO:0051168","nuclear export"
"2426","GO:0051168","nuclear export"
"2427","GO:0051168","nuclear export"
"2428","GO:0051168","nuclear export"
"2429","GO:0051168","nuclear export"
"2430","GO:0051168","nuclear export"
"2431","GO:0051168","nuclear export"
"2432","GO:0051168","nuclear export"
"2433","GO:0051168","nuclear export"
"2434","GO:0051168","nuclear export"
"2435","GO:0051168","nuclear export"
"2436","GO:0051168","nuclear export"
"2437","GO:0051168","nuclear export"
"2438","GO:0051168","nuclear export"
"2439","GO:0051168","nuclear export"
"2440","GO:0051168","nuclear export"
"2441","GO:0051168","nuclear export"
"2442","GO:0051168","nuclear export"
"2443","GO:0051168","nuclear export"
"2444","GO:0051168","nuclear export"
"2445","GO:0051168","nuclear export"
"2446","GO:0051168","nuclear export"
"2447","GO:0051168","nuclear export"
"2448","GO:0051168","nuclear export"
"2449","GO:0051168","nuclear export"
"2450","GO:0051168","nuclear export"
"2451","GO:0051168","nuclear export"
"2452","GO:0051168","nuclear export"
"2453","GO:0051168","nuclear export"
"2454","GO:0051168","nuclear export"
"2455","GO:0051168","nuclear export"
"2456","GO:0051168","nuclear export"
"2457","GO:0051168","nuclear export"
"2458","GO:0051168","nuclear export"
"2459","GO:0051168","nuclear export"
"2460","GO:0051168","nuclear export"
"2461","GO:0051168","nuclear export"
"2462","GO:0051168","nuclear export"
"2463","GO:0051168","nuclear export"
"2464","GO:0051168","nuclear export"
"2465","GO:0051168","nuclear export"
"2466","GO:0051168","nuclear export"
"2467","GO:0051168","nuclear export"
"2468","GO:0051168","nuclear export"
"2469","GO:0051168","nuclear export"
"2470","GO:0051168","nuclear export"
"2471","GO:0051168","nuclear export"
"2472","GO:0051168","nuclear export"
"2473","GO:0051168","nuclear export"
"2474","GO:0051168","nuclear export"
"2475","GO:0051168","nuclear export"
"2476","GO:0051168","nuclear export"
"2477","GO:0051168","nuclear export"
"2478","GO:0051168","nuclear export"
"2479","GO:0051168","nuclear export"
"2480","GO:0051168","nuclear export"
"2481","GO:0051168","nuclear export"
"2482","GO:0051168","nuclear export"
"2483","GO:0051168","nuclear export"
"2484","GO:0051168","nuclear export"
"2485","GO:0051168","nuclear export"
"2486","GO:0051168","nuclear export"
"2487","GO:0051168","nuclear export"
"2488","GO:0051168","nuclear export"
"2489","GO:0051168","nuclear export"
"2490","GO:0051168","nuclear export"
"2491","GO:0051168","nuclear export"
"2492","GO:0051168","nuclear export"
"2493","GO:0051168","nuclear export"
"2494","GO:0051168","nuclear export"
"2495","GO:0051168","nuclear export"
"2496","GO:0051168","nuclear export"
"2497","GO:0051168","nuclear export"
"2498","GO:0051168","nuclear export"
"2499","GO:0051168","nuclear export"
"2500","GO:0051168","nuclear export"
"2501","GO:0051168","nuclear export"
"2502","GO:0051168","nuclear export"
"2503","GO:0051168","nuclear export"
"2504","GO:0051168","nuclear export"
"2505","GO:0051168","nuclear export"
"2506","GO:0051168","nuclear export"
"2507","GO:0051168","nuclear export"
"2508","GO:0051168","nuclear export"
"2509","GO:0051168","nuclear export"
"2510","GO:0051168","nuclear export"
"2511","GO:0051168","nuclear export"
"2512","GO:0051168","nuclear export"
"2513","GO:0051168","nuclear export"
"2514","GO:0051168","nuclear export"
"2515","GO:0051168","nuclear export"
"2516","GO:0051168","nuclear export"
"2517","GO:0051168","nuclear export"
"2518","GO:0051168","nuclear export"
"2519","GO:0051168","nuclear export"
"2520","GO:0051168","nuclear export"
"2521","GO:0051168","nuclear export"
"2522","GO:0051168","nuclear export"
"2523","GO:0051168","nuclear export"
"2524","GO:0051168","nuclear export"
"2525","GO:0051168","nuclear export"
"2526","GO:0051168","nuclear export"
"2527","GO:0051168","nuclear export"
"2528","GO:0051168","nuclear export"
"2529","GO:0051168","nuclear export"
"2530","GO:0051168","nuclear export"
